conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/96d549bb-3e62-4c45-92a7-f114df089581,strategieën voor toeleveringsketens analyseren,released,skill/competence,cross-sector,,"De planningsdetails van de productie van een organisatie, de verwachte output eenheden, de kwaliteit, de hoeveelheid, de kosten, de beschikbare tijd en de arbeidsvereisten onderzoeken. Suggesties doen om de producten, de kwaliteit van de dienstverlening te verbeteren en de kosten te verlagen.",http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/bdcf429c-5ccf-4c3d-bb61-4c987573a35e | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,kritisch denken | ondernemerszin tonen | analyseren van bedrijfsactiviteiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/96d901a6-c931-4e8d-b685-a47e1deaaa1b,energiebehoeften vaststellen,released,skill/competence,sector-specific,energiebehoeften herkennen | energiebehoeftes herkennen | energiebehoeftes vaststellen,"De aard en hoeveelheid van de benodigde energie in een gebouw of een faciliteit vaststellen om de meest voordelige, duurzame en kosteneffectieve energiediensten voor een consument te bieden.",http://data.europa.eu/esco/skill/b917784a-d7c9-437c-be6e-0de41067fa62,schatten van benodigde middelen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/97725325-5287-4ebb-9f83-1ba2c38f465c,duurzame producten produceren,released,skill/competence,cross-sector,duurzame producten ontwikkelen | groene producten fabriceren,"Goederen op een duurzame manier produceren gedurende de hele levenscyclus van het product, waarbij sociale verantwoordelijkheid wordt bevorderd, hulpbronnen in stand worden gehouden en negatieve milieueffecten tot een minimum worden beperkt.
	",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,naleven van wetten en normen op het gebied van milieubescherming
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/97902800-f9e0-4a73-8826-6cc42f874a18,groene logistiek,released,knowledge,cross-sector,milieuvriendelijke logistiek,De benaderingen en activiteiten om de ecologische impact van de logistiek tot een minimum te beperken.,http://data.europa.eu/esco/isced-f/0413 | http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb,management en bestuur | logistiek
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/97b473ae-8535-498d-9999-cc77549c5e50,gepaste bronnen voor warmtepompen identificeren,released,skill/competence,sector-specific,,"De beschikbare warmte- en energiebronnen nagaan en daarbij een keuze maken uit verschillende soorten beschikbare warmtebronnen, rekening houdend met de invloed die de temperatuur van de bron heeft op het energierendement.
	",http://data.europa.eu/esco/skill/6ee936b0-4e0c-4e04-97c7-1f4ee9230d67,ontwikkelen van doelen en strategieën
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/982ccb23-102c-4d7a-a899-4df50a032def,geconcentreerde zonne-energiesystemen installeren,released,skill/competence,occupation-specific,monteren van geconcentreerde zonne-energiesystemen | installeren van geconcentreerde zonne-energiesystemen | fotovoltaïsche energiecentrale installeren,"Installeren van systemen waarbij gebruik wordt gemaakt van reflecterende materialen, zoals lenzen en spiegels, en systemen voor het volgen van de zon om het zonlicht te concentreren in een lichtbundel, die een elektrische centrale door middel van zijn warmteopwekking voedt.",http://data.europa.eu/esco/skill/b85caa4a-f04b-4331-80df-11404fd71225,"installeren van verwarmings-, ventilatie- en airconditioningsapparatuur"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/988f696e-01c9-4aa5-b024-4aa96505ee0c,waterverwarmingsapparatuur gebruiken,released,skill/competence,sector-specific,,"Waterverwarmingsapparatuur gebruiken, zoals elektrische apparatuur, warmtewisselaars, warmtepompen en zonne-energie-installaties.",http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,bedienen van apparatuur voor energieproductie en -distributie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9920e559-e66c-44a8-b853-bf5c66f123fe,toezien op biofiltersystemen,released,skill/competence,occupation-specific,,"Toezien op biofiltersystemen die worden gebruikt om water- en luchtverontreiniging te beheersen.
   ",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,houten en metalen onderdelen installeren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/995f7d9c-45c9-4622-b704-739982ff9070,waterscheidingsontwikkeling,released,knowledge,sector-specific,,"De bestudering van de relevante kenmerken van een waterscheiding die gericht is op de duurzame verdeling van zijn bronnen en het proces van de opstelling en uitvoering van plannen, programma’s en projecten om de functies van de waterscheiding die van invloed zijn op de plantaardige, de dierlijke en de menselijke gemeenschap in stand te houden en uit te breiden, binnen de grenzen van een waterscheiding.",http://data.europa.eu/esco/isced-f/0732,bouw en weg- en waterbouw
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9a354775-1a03-4258-a357-be4ab0a07465,groendaken bouwen,released,skill/competence,sector-specific,groene daken bouwen | groene daken leggen | groendaken aanleggen | groene daken aanleggen | groendaken leggen,"Het tot stand brengen van begroeiing op daken, rekening houdend met water en drainage, filters en bodem. Geschikte grassen planten en eventueel struiken en bomen. Zorgen voor het groene dak met betrekking tot de regelgeving op het gebied van gezondheid en veiligheid.",http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,ontwerpen van structuren en faciliteiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9b242812-7d88-4219-bac7-1195ecc4db51,recirculatiesystemen,released,knowledge,sector-specific,,"De kenmerken en werking van de complexe circulatie-, beluchtings- en biofiltersystemen.",http://data.europa.eu/esco/isced-f/0732,bouw en weg- en waterbouw
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9b5aa426-7daa-4143-8d70-c3623e8c7e60,raam- en beglazingssystemen ontwerpen,released,skill/competence,sector-specific,,"Raam-/beglazingssysteem ontwerpen voor optimaal comfort en energieprestaties. Een optimaal zonweringssysteem en de bijbehorende besturingsstrategie evalueren en ontwerpen.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,ontwerpen van systemen en producten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9be02d2d-9d45-400b-aa05-1e9aee7bd815,kleinschalige windenergieopwekking,released,knowledge,sector-specific,windgenerator | mini windturbines | mini windenergie,"Kleinschalige of miniwindturbines voor elektriciteitsopwekking ter plaatse (op daken enz.) en hun bijdrage aan de energieprestaties.
	",http://data.europa.eu/esco/skill/25fb676a-cf69-487d-a9c1-273c6f291b6a | http://data.europa.eu/esco/isced-f/0713,windenergie | elektriciteit en energie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9c07b3e2-b919-4594-b6f2-e01df6e9390f,microklimaten in gebouwen ontwerpen,released,skill/competence,sector-specific,,"Klimatologische en lokale omstandigheden ter plaatse bespreken en evalueren voor de toepassing van optimale passieve strategieën (micro- en macroklimaat). Verschillende ontwerpstrategieën combineren, waaronder de belangrijkste passieve ontwerpstrategieën, en hun prestaties evalueren als een energieconcept voor het gehele gebouw.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,ontwerpen van systemen en producten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9ccb56ee-3d5f-4d48-8692-8f96fe1e4adb,absorptiekoelsysteem door zonne-energie,released,knowledge,sector-specific,dampabsorptie koeling | dampabsorptiekoeling | zonnekoeling | zonne-absorptiekoeling,"Absorptiekoeling door zonne-energie is een door warmte geactiveerd koelsysteem op basis van een oplossingsabsorptieproces. Deze methode draagt ​​bij aan de energieprestaties.
	",http://data.europa.eu/esco/isced-f/0713,elektriciteit en energie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9cf2856d-0375-4ec3-a51f-7f9c82119859,zonne-energiesystemen onderhouden,released,skill/competence,cross-sector,onderhoud van zonnepanelen | onderhoud van zonne-energiesystemen,"Testen van de prestaties van de zonnepanelen, de meetapparatuur aflezen om de elektriciteitsmeters te controleren, om storingen te identificeren en te verhelpen en de panelen indien nodig te reinigen.",http://data.europa.eu/esco/skill/ab75d510-ac75-482d-b671-bb3bad741f07 | http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"werkgerelateerde metingen uitvoeren | onderhouden van elektrische, elektronische en precisieapparatuur"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9d04490c-cea5-4765-a15e-99c46b543c1d,zendingen van recyclebaar materiaal coördineren,released,skill/competence,cross-sector,zendingen van recycleerbaar materiaal coördineren | zendingen van herbruikbaar materiaal coördineren,Zendingen van recyclebaar materiaal coördineren en er toezicht op houden. Communiceren met verwerkende bedrijven en rederijen.,http://data.europa.eu/esco/skill/40f27736-0d98-4446-8234-11646e4f4bc3 | http://data.europa.eu/esco/skill/cfd5ab8f-ef8a-4877-8243-ddf17ac74604,toezicht houden op de logistiek van eindproducten | evenementen en programma’s plannen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9d3490b2-a0e6-415b-81a4-a3a4a63268b0,planten gezond houden,released,skill/competence,sector-specific,,Beheren en ondersteunen van de algehele gezondheid van planten. Uitoefenen van duurzame tuinierstechnieken en geïntegreerde plaagbestrijding in tuinen zowel binnen als buiten.,http://data.europa.eu/esco/skill/b7c82b1b-cff9-4641-a62f-e4e28395eade,bebouwen van land en telen van gewassen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9d75efb9-0c77-4f86-b5e7-99100808564a,ongediertebestrijding bij planten,released,knowledge,cross-sector,,"Soorten en kenmerken van ongedierte bij planten en gewassen. Verschillende soorten ongediertebestrijdingsmethodes, activiteiten waarbij gebruik wordt gemaakt van conventionele of biologische methoden, rekening houdend met het type plant of gewas, omgevings- en klimaatomstandigheden en gezondheids- en veiligheidsvoorschriften. Opslag en behandeling van producten.",http://data.europa.eu/esco/isced-f/0811,landbouw en veeteelt
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9da6f4ba-24a0-485f-bf66-3f632387dcd9,toezien op circulatiesystemen in de aquacultuur,released,skill/competence,occupation-specific,,"Toezicht houden op circulatie- en beluchtingssystemen met behulp van waterchemische analyses.
   ",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,houten en metalen onderdelen installeren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9dfab993-ecab-4292-9cb2-528a93eb3161,technieken gebruiken om een leefgebied in kaart te brengen,released,skill/competence,sector-specific,technieken gebruiken om een habitat te onderzoeken | technieken gebruiken om een leefgebied te onderzoeken,"Bemonsteringsstrategieën toepassen en gebruikmaken van een reeks technieken voor leefgebiedonderzoek, zoals geografische informatiesystemen (GIS), Global Positioning Systems (GPS), luchtfotografie, registraties en kaarten.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,controleren van omgevingsomstandigheden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9ecd4016-b9de-480d-8ec3-9881644f0eda,geluidmetende instrumenten gebruiken,released,skill/competence,occupation-specific,,Instrumenten zoals transducers en geluidsniveaumeters gebruiken om het geluidsniveau in een omgeving te meten en zo geluidsoverlast te voorkomen.,http://data.europa.eu/esco/skill/c8f4aad2-ea23-49a2-9708-a6049c2d28ce | http://data.europa.eu/esco/skill/b92758d4-4591-4df1-9ceb-f907aa71ebd9,gebruikmaken van precisiemeetinstrumenten | meetinstrumenten gebruiken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9f719da2-5ba8-46b8-b20b-3d5f59208f49,montagesystemen voor zonnepanelen,released,knowledge,sector-specific,bevestigingen voor zonnepanelen | zonnepaneelbevestigingen | ballastbevestigingen | zonnepanelen | systemen voor het monteren van zonnepanelen,"Verschillende manieren om zonnepanelen op te zetten, zoals paalmontage, waarbij de panelen worden bevestigd aan een oppervlak, ballastmontage, waarbij de gewichten worden gebruikt om de panelen op hun plaats te houden, en het richten van de panelen, waarbij deze op een bewegend oppervlak worden gemonteerd om de zon in de hemel te volgen voor een optimale insolatie.",http://data.europa.eu/esco/isced-f/0713,elektriciteit en energie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9f763ac3-1d6c-48d2-ab54-324b1b144f40,luchtkwaliteit beheren,released,skill/competence,cross-sector,,"Monitoring, audit en beheer van de luchtkwaliteit, met inbegrip van corrigerende maatregelen.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,controleren van omgevingsomstandigheden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a118a699-7258-48d1-bc45-45fc04f792c8,bedreigingen voor ingrediënten,released,knowledge,sector-specific,,"Ingrediënten en potentiële risico’s die de mens, de flora en de fauna kunnen schaden. Functies in de samenstelling van de ingrediënten.",http://data.europa.eu/esco/isced-f/0721,levensmiddelenverwerking
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a2723f98-0fb2-469b-8c79-7ad2d0f73660,afval van mijnbouwfabrieken verwerken,released,skill/competence,sector-specific,afval van mijnen verwerken,"Ervoor zorgen dat het afval van mijnbouwfabrieken veilig, efficiënt en op een milieuvriendelijke manier wordt verwijderd.",http://data.europa.eu/esco/skill/2fb4b423-c1e4-407d-ba48-38032d8dcda2 | http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,steen- en rotsafval beheren | verwijderen van niet-gevaarlijke afval en puin
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a28c96cd-a43d-4143-b992-903356d0923e,leefgebieden beheren,released,skill/competence,cross-sector,,Creëren en beheren van natuurlijke leefgebieden.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,naleven van wetten en normen op het gebied van milieubescherming
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a3629b49-ef78-49ce-8538-033772d6e6ca,een haalbaarheidsstudie naar warmtekrachtkoppeling uitvoeren,released,skill/competence,sector-specific,,"Het potentieel van warmtekrachtkoppeling (WKK) evalueren en beoordelen. Een gestandaardiseerd onderzoek realiseren om de technische eisen, regelgeving en kosten te bepalen. De benodigde vraag naar elektrisch vermogen en verwarming ramen en de benodigde warmteopslag om de mogelijkheden van WKK te bepalen aan de hand van belasting- en belastingduurcurves, en onderzoek uitvoeren om het besluitvormingsproces te ondersteunen.
	",http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,haalbaarheidsonderzoek uitvoeren | analyseren van bedrijfsactiviteiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a366bfc5-8d17-4792-a9f0-db0951528dda,advies geven over systemen voor milieurisicobeheer,released,skill/competence,cross-sector,adviseren over systemen voor milieurisicobeheer | raad geven over systemen voor milieurisicobeheer,Evalueren van de eisen en adviseren over systemen voor milieurisicobeheer. Ervoor zorgen dat de klant zijn steentje bijdraagt aan het voorkomen of beperken van negatieve milieueffecten door het gebruik van technologie. Ervoor zorgen dat de vereiste licenties en vergunningen worden verkregen.,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/0efbe2dc-2770-47ec-b8f4-d1bdff6ac0a4 | http://data.europa.eu/esco/skill/7e153e1d-2b12-43ad-89f3-0cf82ebc4a30 | http://data.europa.eu/esco/skill/b13e0689-636d-42d0-86c3-df9d6f85a882,anderen adviseren | advies geven over risicobeheer | uitvoeren van risicoanalyse en -beheer | milieubeheersystemen gebruiken
